City,State,ZipCode,Country,change_name_City,change_name_State,change_name_ZipCode
Rochester,NY,14620,US,Rochester,NY,14620
Hanover,NH,3755,US,Hannover,NH,3755
WELLESLEY,MA,2482,US,WELLESLEY,MA,2482
Eggenstein-Leopoldshafen,BW,76344,DE,Eggenstein-Leopoldshafen,BW,76344
Houston,TX,77030,US,Houston,TX,77030
Toronto,Ontario,0,CA,Toronto,ON,N/A
Markham,ON,L3R 9Z7,CA,Markham,ON,L3R 9Z7
Vancouver,BC,0,CA,Vancouver,BC,N/A
Arlington,TX,76010,US,Arlington,TX,76010
Nai Mueang,Phitsanulok,65000,TH,Nai Mueang,Phitsanulok,65000
Chico,CA,95926,US,Chico,CA,95926
Turin,Piemonte,10100,IT,Turin,Piemonte,10100
London,Gt Lon,W1W 5NB,GB,London,London,W1W 5NB
Hamburg,HH,22525,DE,Hamburg,HH,22525
Vallejo,CA,94590,US,Vallejo,CA,94590
London,Not Found,WC2N 5DN,GB,London,N/A,WC2N 5DN
Lincoln,NE,68503,US,Lincoln,NE,68503
Atlanta,GA,30341,US,Atlanta,GA,30341
Lafayette,IN,47905,US,Lafayette,IN,47905
McDonough,GA,30253,US,McDonough,GA,30253
Miami,FL,0,US,Miami,FL,N/A
Kuala Lumpur,Federal Territory of Kuala Lumpur,55100,MY,Kuala Lumpur,Kuala Lumpur,55100
Paramus,NJ,7652,US,Paramus,NJ,7652
Glasgow,Not Found,0,GB,Glasgow,N/A,N/A
Caribou,ME,4736,US,Caribou,ME,4736
Dallas,TX,75207,US,Dallas,TX,75207
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Dallas,TX,75214,US,Dallas,TX,75214
Atlanta,GA,30322,US,Atlanta,GA,30322
Seoul,Seoul T'ukpyolsi,0,KR,Seoul,Seoul T'ukpyolsi,N/A
Atlanta,GA,30322,US,Atlanta,GA,30322
Not found,Not Found,0,US,N/A,N/A,N/A
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Oakland,CA,94619,US,Oakland,CA,94619
Winnipeg,Manitoba,R3B 1C7,CA,Winnipeg,Manitoba,R3B 1C7
Cleveland,Not Found,44106,US,Cleveland,N/A,44106
New York,NY,10014,US,New York,NY,10014
Danville,VA,24541,US,Danville,VA,24541
Bangalore,Karnataka,560037,IN,Bangalore,Karnataka,560037
St Catharines,ON,L2S 2J4,CA,St Catharines,ON,L2S 2J4
New York,NY,10019,US,New York,NY,10019
Concord,NH,3301,US,Concord,NH,3301
Edmonton,AB,T6E 4E9,CA,Edmonton,AB,T6E 4E9
Mountain View,CA,94043,US,Mountain View,CA,94043
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Chicago,Not Found,60606,US,Chicago,N/A,60606
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Quebec,Quebec,G1V 0A6,CA,Quebec,Quebec,G1V 0A6
Fairfax,CA,94930,US,Fairfax,CA,94930
Singapore,Not Found,609607,SG,Singapore,N/A,609607
Auckland,Auckland,782,NZ,Auckland,Auckland,782
Accra,Greater Accra,23,GH,Accra,Accra,23
Port Harcourt,Rivers,0,NG,Port Harcourt,Rivers,N/A
Lutherville-Timonium,MD,21093,US,Lutherville-Timonium,MD,21093
Cary,NC,27518,US,Cary,NC,27518
Chicago,IL,60602,US,Chicago,IL,60602
Dubai,Dubai,0,AE,Dubai,Dubai,N/A
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Muskogee,OK,74401,US,Muskogee,OK,74401
Huyton,Mersyd,L36 6AP,GB,Huyton,Mersyd,L36 6AP
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Osage,WY,0,US,Osage,WY,N/A
Den Haag,Not Found,0,NL,Den Haag,N/A,N/A
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Dearborn,Not Found,48120,US,Dearborn,N/A,48120
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Not found,Not Found,0,Not Available,N/A,N/A,N/A
London,Gt Lon,WC1H 0AH,GB,London,London,WC1H 0AH
Edmonton,AB,T5K 2T5,CA,Edmonton,AB,T5K 2T5
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Not found,Not Found,0,Not Available,N/A,N/A,N/A
New York,NY,10017,US,New York,NY,10017
Manchester,Not Found,M8 0AE,GB,Manchester,N/A,M8 0AE
London,Not Found,NW1 2BJ,GB,London,N/A,NW1 2BJ
Tulsa,OK,0,US,Tulsa,OK,N/A
Fuente del Jarro,Comunidad Valenciana,46988,ES,Fuente del Jarro,Comunidad Valenciana,46988
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Maple Ridge,BC,V4R 2T1,CA,Maple Ridge,BC,V4R 2T1
Not found,Not Found,0,Not Available,N/A,N/A,N/A
South Euclid,OH,0,US,South Euclid,OH,N/A
Saugus,MA,1906,US,Saugus,MA,1906
St. Robert,MO,65584,US,St. Robert,MO,65584
Linthicum,MD,21090,US,Linthicum,MD,21090
Garwood,NJ,7024,US,Garwood,NJ,7024
Portsmouth,NH,3801,US,Portsmouth,NH,3801
Hartford,CT,6103,US,Hartford,CT,6103
Gent,Vlaams Gewest,9000,BE,Gent,Vlaams Gewest,9000
Not found,Not Found,40115,Not Available,N/A,N/A,40115
Cincinnati,OH,45202,US,Cincinnati,OH,45202
Chester,WV,26034,US,Chester,WV,26034
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Not found,Campania,0,IT,N/A,Campania,N/A
Austin,TX,78701,US,Austin,TX,78701
East Melbourne,VIC,3002,AU,East Melbourne,VIC,3002
Elkridge,MD,21075,US,Elkridge,MD,21075
Edmonton,AB,T5H 3J7,CA,Edmonton,AB,T5H 3J7
Philadelphia,PA,19104,US,Philadelphia,PA,19104
New York,NY,10003,US,New York,NY,10003
Costa Mesa,CA,92626,US,Costa Mesa,CA,92626
New York,NY,10004,US,New York,NY,10004
Suffolk,VA,23434,US,Suffolk,VA,23434
Saint Petersburg,Saint Petersburg,0,RU,Saint Petersburg,Saint Petersburg,N/A
Philadelphia,PA,19102,US,Philadelphia,PA,19102
Toronto,ON,M4W 3X8,CA,Toronto,ON,M4W 3X8
Not found,Not Found,85286,Not Available,N/A,N/A,85286
Surry Hills,NSW,2010,AU,Surry Hills,NSW,2010
Tampa,FL,33602,US,Tampa,FL,33602
Berkeley,CA,94703,US,Berkeley,CA,94703
Los Angeles,CA,0,IL,Los Angeles,CA,N/A
San Antonio,TX,0,US,San Antonio,TX,N/A
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Tesy,Homyel'skaya Voblasts',63134,BY,Tesy,Homyel'skaya Voblasts',63134
New Delhi,Delhi,110020,IN,New Delhi,Delhi,110020
Bradford,West York,BD8 9QE,GB,Bradford,York,BD8 9QE
Davenport,IA,0,US,Davenport,IA,N/A
Piedmont,OK,73078-8012,US,Piedmont,OK,73078-8012
Castro Valley,CA,94546,US,Castro Valley,CA,94546
Los Angeles,CA,90026,US,Los Angeles,CA,90026
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Chicago Heights,IL,60411,US,Chicago,IL,60411
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Walnut Creek,CA,94597,US,Walnut Creek,CA,94597
New York,NY,10002,US,New York,NY,10002
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Defuniak Springs,FL,32433,US,Defuniak Springs,FL,32433
Act,Not Found,2903,Not Available,Act,N/A,2903
Stafford,VA,22554,US,Stafford,VA,22554
Charleston,WV,25301,US,Charleston,WV,25301
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Tacoma,WA,98445,US,Tacoma,WA,98445
Philadelphia,PA,19103,US,Philadelphia,PA,19103
Not found,Not Found,0,Not Available,N/A,N/A,N/A
San Diego,CA,92130,US,San Diego,CA,92130
Geneva,NY,14456,US,Geneva,NY,14456
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Chilliwack,BC,V2P 7V5,CA,Chilliwack,BC,V2P 7V5
London,Gt Lon,N1 7LQ,GB,London,London,N1 7LQ
London,London,SE1 0QL,GB,London,London,SE1 0QL
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Kuala Lumpur,Federal Territory,54100,MY,Kuala Lumpur,Federal Territory,54100
London,London,N19 3BB,GB,London,London,N19 3BB
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Adelaide,SA,5000,AU,Adelaide,SA,5000
New York,NY,10003,US,New York,NY,10003
Fort Worth,TX,76102,US,Fort Worth,TX,76102
Dallas,TX,75226,US,Dallas,TX,75226
Sundbyberg,Stockholm County,17231,SE,Sundbyberg,Stockholm County,17231
Del Mar,CA,92104,US,Del Mar,CA,92104
Chesterfield,MO,63017,US,Chesterfield,MO,63017
Not found,Not Found,0,Not Available,N/A,N/A,N/A
San Francisco,CA,0,US,San Francisco,CA,N/A
Marietta,GA,30067,US,Marietta,GA,30067
Montreal,QC,H2W 1Y4,CA,Montreal,QC,H2W 1Y4
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Jacksonville,FL,32226,US,Jackson,FL,32226
New Orleans,LA,70119,US,New Orleans,LA,70119
Long Beach,CA,90802,US,Long Beach,CA,90802
Geneva,GE,0,CH,Geneva,GE,N/A
Padova,Italia,35128,IT,Padova,Italia,35128
Austin,TX,78759,US,Austin,TX,78759
Atlanta,GA,0,US,Atlanta,GA,N/A
DeSoto,TX,75115,US,DeSoto,TX,75115
San Antonio,TX,78218,US,San Antonio,TX,78218
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Seattle,WA,98104,US,Seattle,WA,98104
Vancouver,WA,98662,US,Vancouver,WA,98662
New York,NY,10027,US,New York,NY,10027
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Tel Aviv,Not Found,0,IL,Tel Aviv,N/A,N/A
San Mateo,CA,94403,US,San Mateo,CA,94403
Not found,Not Found,BS3 1TF,Not Available,N/A,N/A,BS3 1TF
Chicago,IL,60616,US,Chicago,IL,60616
London,London,0,GB,London,London,N/A
Winnipeg,Manitoba,0,CA,Winnipeg,Manitoba,N/A
Leeds,Leeds,LS8 5HS,GB,Leederville,Leeds,LS8 5HS
Dromana,VIC,3936,AU,Dromana,VIC,3936
San Francisco,CA,94105,US,San Francisco,CA,94105
Minneapolis,MN,55455,US,Minneapolis,MN,55455
London,London,WC1E 6BT,GB,London,London,WC1E 6BT
Not found,Not Found,0,Not Available,N/A,N/A,N/A
West Sacramento,CA,95605,US,West Sacramento,CA,95605
Oklahoma City,OK,0,US,Oklahoma City,OK,N/A
Los Angeles,CA,90012,US,Los Angeles,CA,90012
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Saint Paul,MN,55102,US,Saint Paul,MN,55102
San Diego,CA,92101,US,San Diego,CA,92101
Paris,IDF,0,FR,Paris,IDF,N/A
Dade City,FL,33523,US,Dade City,FL,33523
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Southampton,Southampton,PO9 1J,GB,Southampton,Southampton,PO9 1J
San Francisco,CA,94107,US,San Francisco,CA,94107
Henderson,NV,NV,US,Henderson,NV,N/A
Dubai,Dubai,0,AE,Dubai,Dubai,N/A
Atlanta,GA,30346,US,Atlanta,GA,30346
Not found,Not Found,"SEEKONK, MA.",Not Available,N/A,N/A,N/A
Santa Rosa,Ca,95403,US,Santa Rosa,Ca,95403
Not found,Not Found,0,HK,N/A,N/A,N/A
Atlanta,GA,30363,US,Atlanta,GA,30363
Newton-le-Willows,Mersyd,WA12 9SE,GB,Newtown,Mersyd,WA12 9SE
Loveland,CO,80538,US,Loveland,CO,80538
Chicago,IL,60601,US,Chicago,IL,60601
London,Not Found,E1 2AD,GB,London,N/A,E1 2AD
Saskatoon,Saskatchewan,S7K 3G8,CA,Saskatoon,Saskatchewan,S7K 3G8
London,England,NW7,GB,London,England,NW7
Irvine,CA,92612,US,Irvington,CA,92612
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Washington,DC,20036,US,Washington,DC,20036
Not found,Not Found,10036,Not Available,N/A,N/A,10036
Montreal,QC,H2T 1R4,CA,Montreal,QC,H2T 1R4
Houston,TX,77002,US,Houston,TX,77002
Sunnyvale,CA,94086,US,Sunnyvale,CA,94086
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Western Springs,IL,60558,US,Western Springs,IL,60558
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Santa Cruz,CA,95062,US,Santa Cruz,CA,95062
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Montebelluna,Veneto,31044,IT,Montebelluna,Veneto,31044
Chicago,IL,60640,US,Chicago,IL,60640
Not found,Not Found,WA,Not Available,N/A,N/A,N/A
Berkeley,CA,94704,US,Berkeley,CA,94704
New York,NY,10036,US,New York,NY,10036
Mt Vernon,OH,43050,US,Mt Vernon,OH,43050
Not found,Not Found,0,Not Available,N/A,N/A,N/A
San Diego,CA,92101,US,San Diego,CA,92101
Cardiff,Cardiff,CF24 3BA,GB,Cardiff,Cardiff,CF24 3BA
Portsmouth,NH,3801,US,Portsmouth,NH,3801
Springfield,VA,22151,US,Springfield,VA,22151
Philadelphia,PA,0,US,Philadelphia,PA,N/A
Cairns,QLD,4870,AU,Cairns,QLD,4870
Anniston,AL,36201,US,Anniston,AL,36201
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Riverside,CA,0,US,Riverside,CA,N/A
Atlanta,GA,30305,US,Atlanta,GA,30305
San Francisco,CA,94107,US,San Francisco,CA,94107
Camden,New Jersey,8102,US,Camden,New Jersey,8102
Castlegar,British Columbia,0,CA,Castle Rock,BC,N/A
Vaughan,ON,L4J 7Y3,CA,Vaughan,ON,L4J 7Y3
Cairns,Not Found,0,AU,Cairns,N/A,N/A
Paris,IDF,75011,FR,Paris,IDF,75011
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Chicago,IL,60642,US,Chicago,IL,60642
Travelers Rest,SC,29690,US,Travelers Rest,SC,29690
Portsmouth,VA,23707,US,Portsmouth,VA,23707
San Fracisco,Cundinamarca,94103,CO,San Francisco,Cundinamarca,94103
Melbourne,Victoria,3020,AU,Melbourne,Victoria,3020
Olean,NY,14760,US,Olean,NY,14760
Hoboken,NJ,7030,US,Hoboken,NJ,7030
Spring Hill,QLD,4000,AU,Spring Hill,QLD,4000
LaCygne,KS,66040,US,LaCygne,KS,66040
Port Talbot,Wales,SA12 6QP,GB,Port Talbot,Wales,SA12 6QP
York,York,YO1 6DA,GB,York,York,YO1 6DA
Newark,NJ,7102,US,Newark,NJ,7102
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Carmel,CALIFORNIA,93923,US,Carmel,CALIFORNIA,93923
Not found,Not Found,"MD, 21084",Not Available,N/A,N/A,"MD, 21084"
Vancouver,BC,0,CA,Vancouver,BC,N/A
Dublin,County Dublin,Dublin 2,IE,Dublin,Dublin,N/A
Columbia,SC,29209,US,Columbia,SC,29209
Not found,Not Found,0,Not Available,N/A,N/A,N/A
St. Louis,MISSOURI,63134,US,St. Louis,MISSOURI,63134
Seattle,WA,98102,US,Seattle,WA,98102
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Bellmore,New York,11710,US,Bellmore,NY,11710
Arlington,VA,0,US,Arlington,VA,N/A
San Francisco,CA,0,US,San Francisco,CA,N/A
Boston,MA,2110,US,Boston,MA,2110
Oakville,Ontario,L6K 3P1,CA,Oakville,ON,L6K 3P1
Louisville,KY,40205,US,Louisville,KY,40205
Chicago,IL,60637,US,Chicago,IL,60637
Rapid City,SD,0,US,Rapid City,SD,N/A
Quebec,Quebec,G1W 1C1,CA,Quebec,Quebec,G1W 1C1
Salem,MA,1970,US,Salem,MA,1970
Columbia,MO,65203,US,Columbia,MO,65203
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Brighton,The City of Brighton and Hove,BN1 3BA,GB,Brighton,Brighton,BN1 3BA
Not found,Not Found,0,Not Available,N/A,N/A,N/A
London,Gt Lon,EC1A 4HD,GB,London,London,EC1A 4HD
Leigh,Gt Man,WN7 3XZ,GB,Leigh,Gt Man,WN7 3XZ
Huntingdon,Cambs,PE29 3TN,GB,Huntington,Cambs,PE29 3TN
Philadelphia,PA,0,US,Philadelphia,PA,N/A
Baltimore,MD,21230,US,Baltimore,MD,21230
London,ON,N5Y 5R6,CA,London,ON,N5Y 5R6
Surrey,Not Found,TW20 0EX,GB,Surrey,N/A,TW20 0EX
Minneapolis,MN,55403,US,Minneapolis,MN,55403
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Austin,TX,78717,US,Austin,TX,78717
Washington,DC,20009,US,Washington,DC,20009
Williamsburg,VA,23185,US,Williamsburg,VA,23185
New York,NY,10013,US,New York,NY,10013
Not found,Not Found,0,Not Available,N/A,N/A,N/A
New York,NY,10036,US,New York,NY,10036
Surrey,Surrey,GU9 7SB,GB,Surrey,Surrey,GU9 7SB
Indianapolis,IN,46219,US,Indianapolis,IN,46219
Chicago,IL,0,US,Chicago,IL,N/A
Barre,VT,5641,US,Barrie,VT,5641
Amsterdam,Not Found,1053 WP,NL,Amsterdam,N/A,1053 WP
New York,NY,10003,US,New York,NY,10003
San Francisco,CA,94105,US,San Francisco,CA,94105
New York,NY,10002,US,New York,NY,10002
Not found,Not Found,4006,Not Available,N/A,N/A,4006
Moncks Corner,SC,29461,US,Moncks Corner,SC,29461
Atherton,CA,94027,US,Atherton,CA,94027
San Francisco,CA,94110,US,San Francisco,CA,94110
Fort Lauderdale,Not Found,33394,US,Fort Myers,N/A,33394
Gravesend,Kent,DA11 0AZ,GB,Gravesend,Kent,DA11 0AZ
Centerville,OH,45459,US,Centerville,OH,45459
Atlanta,GA,30345,US,Atlanta,GA,30345
Kansas City,MO,0,US,Kansas City,MO,N/A
Raleigh,NC,0,US,Raleigh,NC,N/A
London,England,SW8,GB,London,England,SW8
Miami,FL,33137,US,Miami,FL,33137
Minneapolis,MN,55426,US,Minneapolis,MN,55426
Rochester,NH,3867,US,Rochester,NH,3867
Richmond,BC,V7C,CA,Richmond,BC,V7C
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Manchester,Not Found,M2 3JL,GB,Manchester,N/A,M2 3JL
Austin,TX,0,US,Austin,TX,N/A
New York,NY,10019,US,New York,NY,10019
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Norman,OK,0,US,Norman,OK,N/A
Singapore City,Singapore City,238876,SG,Singapore City,Singapore,238876
New York,NY,10036,US,New York,NY,10036
Seattle,WA,98121,US,Seattle,WA,98121
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Poplar Bluff,MO,63901,US,Poplar Bluff,MO,63901
Orlando,FL,32810,US,Orlando,FL,32810
Fort Lauderdale,FL,33319,US,Fort Myers,FL,33319
Lorain,OH,44053,US,Lorain,OH,44053
Georgetown,Ontario,L7G 4S7,CA,Georgetown,ON,L7G 4S7
Cardiff,Cardiff,CF10 3BX,GB,Cardiff,Cardiff,CF10 3BX
Georgetown,KY,40324,US,Georgetown,KY,40324
Jupiter,FL,33477,US,Jupiter,FL,33477
Indianapolis,IN,46208,US,Indianapolis,IN,46208
Not found,Gt Lon,EC4N 8BJ,GB,N/A,London,EC4N 8BJ
Port Washington,NY,11050,US,Washington,NY,11050
Not found,malaysia,50480,MY,N/A,malaysia,50480
Doncaster,VIC,3108,AU,Donacaster,VIC,3108
Stratford-upon-Avon,England,CV37 9HQ,GB,Stratford-upon-Avon,England,CV37 9HQ
Anderson,Not Found,29621,US,Anderson,N/A,29621
Hawthorn,Victoria,3122,AU,Hawthorn,Victoria,3122
San Francisco,CA,94103,US,San Francisco,CA,94103
Southampton,Not Found,SO17 1BJ,GB,Southampton,N/A,SO17 1BJ
New York,NY,10010,US,New York,NY,10010
Wellington,Wellington,0,NZ,Wellington,Wellington,N/A
Chicago,IL,60606,US,Chicago,IL,60606
Harrogate,North York,HG1 2RZ,GB,Harrogate,York,HG1 2RZ
Not found,Not Found,43205,Not Available,N/A,N/A,43205
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Livermore,CA,94551,US,Liverpool,CA,94551
Not found,Not Found,0,SG,N/A,N/A,N/A
Omaha,NE,0,US,Omaha,NE,N/A
Schaumburg,IL,60193,Not Available,Schaumburg,IL,60193
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Kansas City,KS,66101,US,Kansas City,KS,66101
Albany,Not Found,12203,US,Albany,N/A,12203
Boston,MA,2210,US,Boston,MA,2210
Philadelphia,PA,19107,US,Philadelphia,PA,19107
Homestead,FL,0,US,Homestead,FL,N/A
Atlanta,GA,30308,US,Atlanta,GA,30308
Phoenix,AZ,85050,US,Phoenix,AZ,85050
Charlotte,NC,28202,US,Charlotte,NC,28202
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Dartmouth,NS,B2X 2C5,CA,Dartmouth,NS,B2X 2C5
Detroit,MI,48226,US,Detroit,MI,48226
Memphis,TN,38104,US,Memphis,TN,38104
London,London,SE1 9BU ,GB,London,London,SE1 9BU 
Chicago,IL,0,US,Chicago,IL,N/A
Not found,Not Found,0,Not Available,N/A,N/A,N/A
New Orleans,LA,70119,US,New Orleans,LA,70119
Leeds,Not Found,LS10 1LB,GB,Leederville,N/A,LS10 1LB
San Diego,CA,92121,US,San Diego,CA,92121
Denver,CO,80205-4899,US,Denver,CO,80205-4899
Windsor,Ontario,0,CA,Windsor,ON,N/A
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Temple,TX,76501,US,Temple,TX,76501
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Not found,Not Found,0,Not Available,N/A,N/A,N/A
New York,NY,10012,US,New York,NY,10012
Markham,ON,L3R 0J3,CA,Markham,ON,L3R 0J3
Port Augusta,SA,5700,AU,Port Augusta,SA,5700
Washington,DC,20500,US,Washington,DC,20500
Thessaloníki,Thessaloniki,59300,GR,Thessaloníki,Thessaloniki,59300
Toronto,ON,M5T,CA,Toronto,ON,M5T
Waldorf,MD,20601,US,Waldorf,MD,20601
Washington,DC,20036,US,Washington,DC,20036
Northampton,PA,18966,US,Northampton,PA,18966
Not found,Not Found,0,US,N/A,N/A,N/A
Namur,Namur,5000,BE,Namur,Namur,5000
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Deerfield Beach,FL,33442,US,Deerfield,FL,33442
Fairfax,CA,94930,US,Fairfax,CA,94930
Westerly,RI,2891,US,Westerly,RI,2891
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Lanham,MD,20706,US,Lanham,MD,20706
Montreal,Quebec,H4W 1A6,CA,Montreal,Quebec,H4W 1A6
New York,NY,10018,US,New York,NY,10018
Sayville,NY,11782,US,Sayville,NY,11782
Cincinnati,OH,45202,US,Cincinnati,OH,45202
London,London,SW17 8SA,GB,London,London,SW17 8SA
Not found,Not Found,400052,Not Available,N/A,N/A,400052
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Not found,Not Found,0,TD,N/A,N/A,N/A
Stevensville,MD,0,US,Stevensville,MD,N/A
Anaheim,CA,92805,US,Anaheim,CA,92805
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Jacksonville,FL,32211,US,Jackson,FL,32211
Hammond,IN,46324,US,Hammond,IN,46324
Astoria,NY,11102,US,Astoria,NY,11102
Sun City,CA,92586,US,Sun City,CA,92586
Miami,FL,33129,US,Miami,FL,33129
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Birmingham,England,B15,GB,Birmingham,England,B15
Stretford,England,M16 0RA,GB,Stretford,England,M16 0RA
Oakland,CA,94612,US,Oakland,CA,94612
Detroit,MI,48202,US,Detroit,MI,48202
San Antonio,TX,0,US,San Antonio,TX,N/A
Chicago,IL,0,US,Chicago,IL,N/A
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Puchong,Selangor,47100,MY,Puchong,Selangor,47100
Glasgow,Glasgow City,G68 9AT,GB,Glasgow,Glasgow City,G68 9AT
Waverley Mount,Not Found,NG7 4ED,GB,Waverley Mount,N/A,NG7 4ED
Tempe,AZ,85287,US,Tempe,AZ,85287
Not found,Not Found,94133,Not Available,N/A,N/A,94133
Nipomo,CA,93444,US,Nipomo,CA,93444
Tournai,Région wallonne,7500,BE,Tournai,Région wallonne,7500
Gijón,Principality of Asturias,33203,ES,Gijón,Principality of Asturias,33203
Lake Lure,NC,28746,US,Lake Lure,NC,28746
Pasadena,CA,91107,US,Pasadena,CA,91107
Portland,OR,97214,US,Portland,OR,97214
London,Gt Lon,E9 6JQ,GB,London,London,E9 6JQ
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Austin,TX,78702,US,Austin,TX,78702
Joshua Tree,CA,92252,US,Joshua Tree,CA,92252
New York,NY,10021,US,New York,NY,10021
Indian Trail,NC,28079,US,Indian Trail,NC,28079
Newcastle Upon Tyne,England,0,GB,Newcastle,England,N/A
San Francisco,CA,94108,US,San Francisco,CA,94108
Lisbon,Lisbon,0,PT,Lisbon,Lisbon,N/A
Bellevue,WA,98004,US,Bellevue,WA,98004
New York,NY,10018,US,New York,NY,10018
Topeka,KS,66614,US,Topeka,KS,66614
Fairfield,CT,6824,US,Fairfield,CT,6824
 Randallstown,MD,21133,US, Randallstown,MD,21133
Oakville,ON,L6H 4J6,CA,Oakville,ON,L6H 4J6
Mumbai,"Maharashtra, India",400028,IN,Mumbai,Maharashtra,400028
Beverly Hills,CA,90210,US,Beverley,CA,90210
Indianapolis,IN,46225,US,Indianapolis,IN,46225
Chicago,IL,60602,US,Chicago,IL,60602
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Edmonton,AB,T6E 3W3,CA,Edmonton,AB,T6E 3W3
seal beach,CA,90740,US,seal beach,CA,90740
Fitzroy Vic ,Not Found,3065,Not Available,Fitzroy,N/A,3065
Philadelphia,PA,19147,US,Philadelphia,PA,19147
Malabon City,PHILIPPINES,0,US,Malabon City,PHILIPPINES,N/A
Tucker,GA,30084,US,Tucker,GA,30084
Fort Worth,TX,76134,US,Fort Worth,TX,76134
Leeds,West York,LS4 2DG,GB,Leederville,York,LS4 2DG
Studio City,CA,91604,US,Studio City,CA,91604
San Francisco,CA,0,US,San Francisco,CA,N/A
Minsk Mazowiecki,Siedlce,0,PL,Minsk Mazowiecki,Siedlce,N/A
Austin,Not Found,78701,US,Austin,N/A,78701
Victoria,British Columbia,V8P 5C2,CA,Victoria,BC,V8P 5C2
Etterbeek,Bruxelles,1040,BE,Etterbeek,Bruxelles,1040
Not found,Gt Lon,WC1H 0EH,GB,N/A,London,WC1H 0EH
Portland,OR,97227,US,Portland,OR,97227
Wigan,Wigan,WN6 0AZ,GB,Wigan,Wigan,WN6 0AZ
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Sterling,VA,20164,US,Sterling,VA,20164
Manchester,Not Found,M13 9PR,GB,Manchester,N/A,M13 9PR
New York,NY,10154,US,New York,NY,10154
Vancouver,BC,0,CA,Vancouver,BC,N/A
Not found,Not Found,0,US,N/A,N/A,N/A
Padstow,NSW,2211,AU,Padstow,NSW,2211
Not found,Not Found,0,Not Available,N/A,N/A,N/A
San Antonio,TX,78229,US,San Antonio,TX,78229
Nashville,TN,37205,US,Nashville,TN,37205
Not found,Not Found,0,Not Available,N/A,N/A,N/A
Sacramento,CA,0,US,Sacramento,CA,N/A
Berkeley,CA,94710,US,Berkeley,CA,94710
Visalia,CA,93277,US,Visalia,CA,93277
Not found,Not Found,599489,SG,N/A,N/A,599489
Berkeley,CA,94704,US,Berkeley,CA,94704
Not found,WB,0,IN,N/A,WB,N/A
Not found,Not Found,0,Not Available,N/A,N/A,N/A
