,City,State,ZipCode,Country
8509,Southampton,,SO17 1BJ,GB
8510,New York,NY,10010,US
8511,Wellington,Wellington,,NZ
8512,Chicago,IL,60606,US
8513,Harrogate,North York,HG1 2RZ,GB
8514,,,43205,
8515,,,,
8516,Livermore,CA,94551,US
8517,,,,SG
8518,Omaha,NE,,US
8519,Schaumburg,IL,60193,
8520,,,,
8521,Kansas City,KS,66101,US
8522,Albany,,12203,US
8523,Boston,MA,2210,US
8524,Philadelphia,PA,19107,US
8525,Homestead,FL,,US
8526,Atlanta,GA,30308,US
8527,Phoenix,AZ,85050,US
8528,Charlotte,NC,28202,US
8529,,,,
8530,Dartmouth,NS,B2X 2C5,CA
8531,Detroit,MI,48226,US
8532,Memphis,TN,38104,US
8533,London,London,SE1 9BU ,GB
8534,Chicago,IL,,US
8535,,,,
8536,New Orleans,LA,70119,US
8537,Leeds,,LS10 1LB,GB
8538,San Diego,CA,92121,US
8539,Denver,CO,80205-4899,US
8540,Windsor,Ontario,,CA
8541,,,,
8542,Temple,TX,76501,US
8543,,,,
8544,,,,
8545,,,,
8546,New York,NY,10012,US
8547,Markham,ON,L3R 0J3,CA
8548,Port Augusta,SA,5700,AU
8549,Washington,DC,20500,US
8550,Thessaloníki,Thessaloniki,59300,GR
8551,Toronto,ON,M5T,CA
8552,Waldorf,MD,20601,US
8553,Washington,DC,20036,US
8554,Northampton,PA,18966,US
8555,,,,US
8556,Namur,Namur,5000,BE
8557,,,,
8558,Deerfield Beach,FL,33442,US
8559,Fairfax,CA,94930,US
8560,Westerly,RI,2891,US
8561,,,,
8562,,,,
8563,Lanham,MD,20706,US
8564,Montreal,Quebec,H4W 1A6,CA
8565,New York,NY,10018,US
8566,Sayville,NY,11782,US
8567,Cincinnati,OH,45202,US
8568,London,London,SW17 8SA,GB
8569,,,400052,
8570,,,,
8571,,,,TD
8572,Stevensville,MD,,US
8573,Anaheim,CA,92805,US
8574,,,,
8575,Jacksonville,FL,32211,US
8576,Hammond,IN,46324,US
8577,Astoria,NY,11102,US
8578,Sun City,CA,92586,US
8579,Miami,FL,33129,US
8580,,,,
8581,Birmingham,England,B15,GB
8582,Stretford,England,M16 0RA,GB
8583,Oakland,CA,94612,US
8584,Detroit,MI,48202,US
8585,San Antonio,TX,,US
8586,Chicago,IL,,US
8587,,,,
8588,,,,
8589,,,,
8590,Puchong,Selangor,47100,MY
8591,Glasgow,Glasgow City,G68 9AT,GB
8592,Waverley Mount,,NG7 4ED,GB
8593,Tempe,AZ,85287,US
8594,,,94133,
8595,Nipomo,CA,93444,US
8596,Tournai,Région wallonne,7500,BE
8597,Gijón,Principality of Asturias,33203,ES
8598,Lake Lure,NC,28746,US
8599,Pasadena,CA,91107,US
8600,Portland,OR,97214,US
8601,London,Gt Lon,E9 6JQ,GB
8602,,,,
8603,Austin,TX,78702,US
8604,Joshua Tree,CA,92252,US
8605,New York,NY,10021,US
8606,Indian Trail,NC,28079,US
8607,Newcastle Upon Tyne,England,,GB
8608,San Francisco,CA,94108,US
8609,Lisbon,Lisbon,,PT
8610,Bellevue,WA,98004,US
8611,New York,NY,10018,US
8612,Topeka,KS,66614,US
8613,Fairfield,CT,6824,US
8614, Randallstown,MD,21133,US
8615,Oakville,ON,L6H 4J6,CA
8616,Mumbai,"Maharashtra, India",400028,IN
8617,Beverly Hills,CA,90210,US
8618,Indianapolis,IN,46225,US
8619,Chicago,IL,60602,US
8620,,,,
8621,Edmonton,AB,T6E 3W3,CA
8622,seal beach,CA,90740,US
8623,Fitzroy Vic ,,3065,
8624,Philadelphia,PA,19147,US
8625,Malabon City,PHILIPPINES,,US
8626,Tucker,GA,30084,US
8627,Fort Worth,TX,76134,US
8628,Leeds,West York,LS4 2DG,GB
8629,Studio City,CA,91604,US
8630,San Francisco,CA,,US
8631,Minsk Mazowiecki,Siedlce,,PL
8632,Austin,,78701,US
8633,Victoria,British Columbia,V8P 5C2,CA
8634,Etterbeek,Bruxelles,1040,BE
8635,,Gt Lon,WC1H 0EH,GB
8636,Portland,OR,97227,US
8637,Wigan,Wigan,WN6 0AZ,GB
8638,,,,
8639,Sterling,VA,20164,US
8640,Manchester,,M13 9PR,GB
8641,New York,NY,10154,US
8642,Vancouver,BC,,CA
8643,,,,US
8644,Padstow,NSW,2211,AU
8645,,,,
8646,San Antonio,TX,78229,US
8647,Nashville,TN,37205,US
8648,,,,
8649,Sacramento,CA,,US
8650,Berkeley,CA,94710,US
8651,Visalia,CA,93277,US
8652,,,599489,SG
8653,Berkeley,CA,94704,US
8654,,WB,,IN
8655,,,,
8656,Chicago,Illinois,60611,US
8657,,,,ES
8658,Miami,FL,33132,US
8659,,,,
8660,Belmont,NC,,US
8661,Indianapolis,Indiana,46282,US
8662,Kelvin Grove,QLD,4059,AU
8663,Alpharetta,GA,30009,US
8664,Frisco,TX,,US
8665,,,,
8666,SF,CA,94102,US
8667,New York,NY,10002,US
8668,Chicago,IL,60607,US
8669,Nairobi,Nairobi Area,,KE
8670,Castle Rock,CO,80109,US
8671,,,,
8672,Oak Brook,IL,60523,US
8673,San Diego,CA,92108,US
8674,,,,
8675,Riverside,CA,92501,US
8676,Spring Green,WI,53588,US
8677,,,,
8678,Mosjøen,Nordland,8656,NO
8679,,,,
8680,Boston,MA,2115,US
8681,Burnaby,British Columbia,V5J 3J1,CA
8682,Montgomery,AL,36102-1950,US
8683,Ottawa,Ontario,,CA
8684,Walnut Creek,CA,94597,US
8685,Overland Park,KS,66211,US
8686,Whittier,CA,90602,US
8687,Tuba City,AZ,86045,US
8688,Phoenix,AZ,85003,US
8689,Orinda,CA,94563,US
8690,Suisun city,CA,94585,US
8691,Palo Alto,CA,94301,US
8692,Hampton,VA,23664,US
8693,Newbury,West Berkshire,RG14 7TD,GB
8694,Chicago,IL,60661,US
8695,Calgary,Alberta,T2H 1Y3,CA
8696,Ottawa,ON,K1P,CA
8697,Doncaster,VIC,3108,AU
8698,Washington,DC,20565,US
8699,Glasgow,Glasgow City,G12 8QQ,GB
8700,Singapore,,,SG
8701, San Francisco, California,94103,US
8702,Wellsville,PA,17365,US
8703,Adelaide,South Australia,5000,AU
8704,Chandler,AZ,85225,US
8705,Waldorf,MD,20603,US
8706,Johnstown,PA,,US
8707,Sydney,NSW,2000,AU
8708,,,,
8709,,England,,
8710,San Mateo,CA,94402,US
8711,New York,NY,10019,US
8712,New York,NY,10016,US
8713,,,,
8714,Cambridge,MA,2141,US
8715,,,,
8716,Forest Park,GA,30297,US
8717,Stockton,CA,95202,US
8718,Calgary,Alberta,AB T2G,CA
8719,Washington,DC,20001,US
8720,Zagreb,,10000,HR
8721,Chicago,IL,60654,US
8722,Syosset,NY,11791,US
8723,Petaluma,CA,,US
8724,,,,
8725,,,,
8726,Renton,WA,98058,US
8727,Mineola,NY,11501,US
8728,Philadelphia,PA,19107,US
8729,Manchester,Manchester,M2 3AB,GB
8730,Decatur,IL,62521,US
8731,Bath,Bath,BA2 9ER,GB
8732,Ardmore,PA,,US
8733,Columbus,OH,43235-4217,US
8734,Birmingham,AL,,US
8735,San Francisco,CA,94111,US
8736,Aurora,CO,80014,US
8737,,,,
8738,Dublin,CA,94568,US
8739,Pleasant Hill,CA,94523,US
8740,Old Wolverton,,MK12 5NN,GB
8741,,,,
8742,Bangalore,KA,,IN
8743,Edinburgh,"Edinburgh, City Of",EH3 5NZ,GB
8744,League City,TX,77573,US
8745,Jacksonville,FL,,US
8746,West Chester,OH,45071,US
8747,Hoboken,,7030,US
8748,Lees Summit,MO,,US
8749,Dublin,Dublin,18,IE
8750,Scarborough,WA,6019,AU
8751,Minneapolis,MN,55401,US
8752,Raleigh,NC,27614,US
8753,Washington,DC,20002,US
8754,Los Angeles,CA,90071,US
8755,Cary,NC,27513,US
8756,New York,NY,10036,US
8757,Newark,DE,19711,US
8758,,,,
8759,Halifax,NS,B3J,CA
8760,Garberville,CA,,US
8761,San Diego,CA,92101,US
8762,Oak Lawn,IL,60453,US
8763,Atlanta,GA,30339,US
8764,,,NN6 8NN,
8765,Forest Park,,,US
8766,Troy,MI,48084,US
8767,Hilliard,OH,43026,US
8768,,,,
8769,London,England,N14,GB
8770,Delhi,Delhi,110008,IN
8771,Irvine,CA,92612,US
8772,,,98665,AX
8773,Brigham City,UT,84302,US
8774,Cleburne,TX,76033,US
8775,Houston,TX,77007,US
8776,Colchester,Essex,,GB
8777,Palm Beach Shores,FL,33404,US
8778,Cashmere,Canterbury,8022,NZ
8779,Birmingham,West Midlands,B16 9EE,GB
8780,Baltimore,MD,21217,US
8781,Azeitão,PORTUGAL,,US
8782,,,,
8783,Bath,England,BA1,GB
8784,London,London,N1 0NP,GB
8785,,,,
8786,,,DC,
8787,South Padre Island,TX,,US
8788,New York,NY,,US
8789,Boca Raton,FL,33431,US
8790,Berkeley,CA,94709,US
8791,Montclair,NJ,7043,US
8792,Superior,WI,54880,US
8793,Salisbury,England,,GB
8794,Los Angeles,CA,90038,US
8795,Santa Clarita,CA,CA 91350,US
8796,Stirling,Scotland,FK9,GB
8797,Warwickshire,,,GB
8798,,,92107,
8799,Phoenix,AZ,85021,US
8800,Canberra,ACT,2601,AU
8801,Denver,CO,80202,US
8802,Chicago,IL,,US
8803,Kamloops,British Columbia,V2C 5N3,CA
8804,Nettleham,Lincs,LN2 2LT,GB
8805,Valrico,FL,,US
8806,,,,
8807,Portsmouth,Portsmouth,PO4,GB
8808,Atlanta,GA,30309,US
8809,Red Bank,,7701,US
8810,London,GT-Lon,EC2A 4HJ,GB
8811,Cedar Park,TX,78613,US
8812,Orange County,CA,92856,US
8813,Saint-Francois,,G0A 3S0,
8814,Terre Haute,IN,47803,US
8815,Muskegon,MI,49440,US
8816,,,,
8817,Muncie,IN,47302,US
8818,Washington,DC,20008,US
8819,Chicago,IL,,US
8820,Ottawa,Ontario,KIP 5A4,CA
8821,Hamden,CT,6517,US
8822,,,WC2R 2LS,GB
8823,Anzac,AB,T0P,CA
8824,Los Angeles,,90012,US
8825,Norfolk,NE,68701,US
8826,Nantes,Pays de la Loire,,FR
8827,,,,
8828,Houston,TX,77002,US
8829,Bromley,Kent,BR1 1HT,GB
8830,Austin,TX,78701,US
8831,,,"Cambridge, MA",
8832,Washington,DC,20004,US
8833,Atlanta,GA,30318,US
8834,Mobile,AL,36604,US
8835,Washington,DC,20016,US
8836,Los Angeles,CA,,US
8837,Seattle,WA,,US
8838,Indianapolis,IN,46240,US
8839,Madrid,Madrid,28045,ES
8840,,,,
8841,,,,
8842,San Juan Capistrano,CA,92675,US
8843,Worcester,MA,,US
8844,New York,NY,10004-2205,US
8845,Bradenton,FL,34211,US
8846,North Little Rock,AR,72116,US
8847,Phoenix,AZ,85029,US
8848,,,,
8849,Lakewood,CO,80214,US
8850,,,,US
8851,Athens,,15124,GR
8852,,,,
8853,Dorney,,SL4 6QS,GB
8854,,,,
8855,Calgary,Alberta,T2P 0G1,CA
8856,,,,
8857,,,,
8858,Toronto,ON,M5N 1A5,CA
8859,Ledyard,CT,6338,US
8860,Missouri City,TX,77459,US
8861,Ottawa,Ontario,K2G 1V8,
8862,Ann Arbor,MI,48109,US
8863,Makati City,NCR,,PH
8864,,,,
8865,Saint Louis,,63102,US
8866,Fitzroy,VIC,3065,AU
8867,Dublin,Dublin,,IE
8868,New York,NY,,US
8869,Bel Air,MD,21014,US
8870,,,,
8871,,,,
8872,Barrie,ON,L4N 0Z7,CA
8873,Boston,MA,2210,US
8874,Hanover,MD,21076,US
8875,New York,NY,10036,US
8876,Beaverton,OR,97005,US
8877,St Louis,MO,63118,US
8878,,,IL,
8879,Kansas City,KS,61543,US
8880,Atlanta,GA,30337,US
8881,London,London,E15 1JA,GB
8882,Waterloo,ON,N2L 6G2,CA
8883,,,,
8884,Banff,AB,T1L,CA
8885,Washington,DC,,US
8886,,,,
8887,,,30303,
8888,Forest,Ontario,N0N 1J0,CA
8889,,,,
8890,,,,
8891,Lafayette,LA,70501,US
8892,Boulder,CO,80302,US
8893,St. Francis,,53235,
8894,Chicago,IL,60611,US
8895,Carmel,IN,46032,US
8896,Norfolk,VA,23502,US
8897,San Angelo,TX,,US
8898,Winston Salem,NC,27106,US
8899,Seattle,WA,98104,US
8900,Red Hill,QLD,4059,AU
8901,Bend,OR,97701,US
8902,Duncan,BC,V9L 5X4,CA
8903,,,N1 9JY,GB
8904,Oklahoma City,OK,73134,US
8905,Djakarta,Jakarta Capital Region,11540,ID
8906,STOCKHOLM,Stockholms län,111 21,SE
8907,Tel Aviv,,,IL
8908,Westminster,CO,80020,US
8909,Boston,MA,2218,US
8910,,,,
8911,Charlotte,NC,28202,US
8912,Lafayette,CA,94549,US
8913,New York,NY,10012,US
8914,,,,
8915,Lynchburg,VA,24503,US
8916,Chicago,IL,60605,US
8917,Goshen,NY,10924,US
8918,Wichita,KS,67226,US
8919,Waco,TX,76707,US
8920,,,,
8921,Berlin,,10781,
8922,,Aveiro,3810,PT
8923,Boston,MA,2215,US
8924,Tahoe City,CA,96145,US
8925,Irving,TX,75063,US
8926,Kentwood,MI,49512,US
8927,Lake Forest,CA,92630,US
8928,Philadelphia,PA,19131,US
8929,Miami,FL,33172,US
8930,Syracuse,NY,13205,US
8931,College Park,MD,20740,US
8932,Tacoma,WA,98404,US
8933,Littleton,CO,80123,US
8934,Tustin,CA,92780,US
8935,London,London,EC4M 7DZ,GB
8936,Oklahoma City,,,US
8937,Winter Park,FL,32789,US
8938,Harrisburg,PA,17102,US
8939,Madrid,Madrid,28046,ES
8940,Tba,Samtskhe-Javakheti,,GE
8941,Los Angeles,CA,90046,US
8942,Leesburg,VA,20176,US
8943,,,,
8944,Plano,TX,75074,US
8945,Hervey Bay,QLD,4655,AU
8946,Toronto,ON,L4W 4X7,CA
8947,Sacramento,CA,95816,US
8948,Circle Pines,MN,55014,US
8949,Plymouth,Plymouth,PL1 2AD,GB
8950,,,,
8951,,,,
8952,London,ON,N6B 1V7,CA
8953,Pittsburgh,PA,15235,US
8954,Kingsport,TN,37660,US
8955,Washington,DC,20004,US
8956,Austin,TX,78704,US
8957,Madison,WI,,US
8958,Greensboro,NC,27403,US
8959,,,,
8960,,,,
8961,Los Angeles,CA,90024,US
8962,Sierra Vista,AZ,85635,US
8963,Oakland,CA,94621,US
8964,Port Chester,NY,10573,US
8965,Paris,IDF,75014,FR
8966,Street,England,BA16,GB
8967,Ames,IA,50014,US
8968,Dover,Kent,CT17,GB
8969,East Hampton,NY,11937,US
8970,Atlanta,GA,30303,US
8971,Winters,CA,95694,US
8972,Los Angeles,CA,90014,US
8973,Oldham,Oldham,OL8 1UA,GB
8974,Raleigh,NC,27606,US
8975,Beirut,,729,LB
8976,,Gt Lon,WC1E 7HU,GB
8977,Philadelphia,PA,19123,US
8978,Washington,DC,20007,US
8979,Las Vegas,NV,,US
8980,Dublin,OH,43017,US
8981,Leesburg,VA,20175,US
8982,,,,
8983,Cincinnati,OH,45248,US
8984,Stone Mountain,GA,30083,US
8985,Majadahonda,Comunidad de Madrid,28221,ES
8986,Los Angeles,CA,90067,US
8987,Cambridge,Ontario,,CA
8988,,,,
8989,,,33139,
8990,Indianapolis,IN,46225,US
8991,San Francisco,CA,94111,US
8992,Sydney,NSW,2061,AU
8993,Istanbul,Istanbul,34437,TR
8994,Walsall,Walsall,,GB
8995,Ottawa,ON,K1H 8M2,CA
8996,McCloud,CA,96057,US
8997,San Jose,CA,95131,US
8998,Waterford Township,MI,48329,US
8999,,,,
9000,Northridge,CA,91325,US
9001,Wichita,KS,67226,US
9002,Las Vegas,NV,Nevada,US
9003,Oslo,,,NO
9004,Nashville,TN,,US
9005,,,,
9006,"Technology Commercialization Office, Columbus",OH,43201,US
9007,New York,NY,10018,US
9008,New Orleans,LA,70148,US
9009,Woodford,Essex,E17 3PR,GB
9010,,,,
9011,Plantation,FL,33324,US
9012,London,London,W1w 5pn,GB
9013,Madison,WI,53703,US
9014,Dallas,TX,75206,US
9015,London,Greater London,,GB
9016,Bellevue,WA,98004,US
9017,,,,
9018,New Orleans La,,70117,
9019,,,DC,
9020,Cincinnati,OH,45242,US
9021,Sunderland,T & W,SR3 3XN,GB
9022,Región de Lisboa,Distrito de Lisboa,1990-203,PT
9023,St Catharines,,,
9024,Milano,Lombardia,20100,IT
9025,Bradford,Bradford,BD8 8BD,GB
9026,Ottawa,Ontario,K1P 5M2,CA
9027,Conwy,Conwy,,GB
9028,Charlotte,NC,28204,US
9029,Cairns,QLD,4870,AU
9030,,,228516,SG
9031,Thrapston,Northamptonshire,NN14,GB
9032,Marshalltown,IA,50158,US
9033,San Diego,,92101,US
9034,Irvine,CA,,US
9035,Washington,DC,20009,US
9036,Binghamton,NY,13902,US
9037,Landover,MD,20785,US
9038,Alpharetta,GA,30009,US
9039,East Hampton,NY,11937,US
9040,Dallas,TX,75207,US
9041,Kaneohe,HI,96744,US
9042,Moscow,,,RU
9043,,,,
9044,Dublin,Dublin,2,IE
9045,Desert Hot Springs,Ca,92240,US
9046,West Hollywood,CA,90069,US
9047,,,,
9048,Nashville,TN,37210,US
9049,Sacramento,CA,95814,US
9050,Wien,ÖSTERREICH,1110,US
9051,,,CA 90404,
9052,Montebelluna,Veneto,31044,IT
9053,,,,US
9054,Minneapolis,MN,55404,US
9055,Mountain View,CA,94035,US
9056,New York,NY,10016,US
9057,Emmeryville Ca,,90408,
9058,Milwaukee,WI,53212,
9059,Longmont,CO,80503,US
9060,Columbus,OH,43215,US
9061,Windsor,Ontario,,CA
9062,Brooklyn,NY,11216,US
9063,Dublin,Dublin,,IE
9064,Washington,DC,20005,US
9065,Atlanta,GA,30344,US
9066,Olathe,KS,,US
9067,Chickasha,OK,73018,US
9068,,,,
9069,Houston,TX,77056,US
9070,Marana,AZ,85653,US
9071,Piscataway,NJ,,US
9072,Abbotsford,BC,V2S 3N5,CA
9073,Jacksonville,FL,32216,US
9074,London,London,W1D 5DH,GB
9075,Paradise Valley,AZ,85032,US
9076,Providence,RI,2908,US
9077,New York,NY,10003,US
9078,Lake Forest,CA,92630,US
9079,Memphis,TN,38018,US
9080,London,England,SW7 3HG,GB
9081,Sandy Springs,GA,30328,US
9082,Washington,DC,20024,US
9083,Columbia,SC,29226,US
9084,Galveston,,,US
9085,Saint Petersburg,Saint Petersburg,,RU
9086,Islandia,NY,11749,US
9087,London,Gt Lon,W1K 1HF,GB
9088,Wales,,,GB
9089,Singapore City,Singapore City,88500,SG
9090, Charlotte,NC,28206,US
9091,Whittier,CA,90603,US
9092,East Troy,WI,53120,US
9093,Fort Lauderdale,FL,,US
9094,Reading,West Berkshire,RG1 4QA,GB
9095,Chicago,IL,60607,US
9096,Mebane,NC,,US
9097,Cheadle Hulme,Gt Man,SK8,GB
9098,Baltimore,MD,21214,US
9099,St. Michael,MN,55376,US
9100,,,,
9101,,Ma,,US
9102,,,,
9103,Chicago,IL,,US
9104,New York,NY,10011,US
9105,,,,
9106,Philadelphia,PA,19103,US
9107,Charlotte,NC,28209,US
9108,Las Vegas,NV,89146,US
9109,Lansing,MI,48933,US
9110,Peoria,IL,61606,US
9111,Farmers Branch,TX,75234,US
9112,Cambridge,MA,,US
9113,Birmingham,Birmingham,B3 3QR,GB
9114,Stockton,CA,95203,US
9115,,,,
9116,Chagrin Falls,OH,44022,US
9117,Montreal,QC,H4C 2G1,CA
9118,,,,
9119,Battle,East Sussex,TN33 0SL,GB
9120,Oklahoma City,OK,73134,US
9121,Newaygo,MI,49337,US
9122,Little Rock,AR,72206,US
9123,,,,
9124,Greensboro,NC,27408,US
9125,Washington,DC,20004,US
9126,Denver,CO,,US
9127,Cottontown,TN,37048,US
9128,Penrith,New South Wales,2750,AU
9129,Washington,DC,20002,US
9130,,,,
9131,Mosman,NSW,NSW 2088,AU
9132,,,,
9133,,,,
9134,,,,
9135,,,,
9136,,,,
9137,Walnut Creek,CA,94596,US
9138,London,Gt Lon,W1T 5AY,GB
9139,,,BH25 6SY,GB
9140,Richmond,North York,DL10 4DW,GB
9141,Toronto,ONTARIO CANADA,,US
9142,Leederville,WA,6076,AU
9143,Waterbury,CT,6702,US
9144,,,,
9145,Sacramento,CA,95816,US
9146,Salem,CT,6420,US
9147,Bearsden,Glasgow City,G61,GB
9148,Denver,CO,,US
9149,Egg Harbor Township,NJ,8234,US
9150,Arcadia,CA,91007,US
9151,Paris,Ile De France,75009,FR
9152,cartavio,ascope,0 44,PE
9153,london,,ec2a 4bx,GB
9154,Seattle,WA,98104,US
9155,Cincinnati,OH,45208,US
9156,London,London,EC1A 4EN,GB
9157,Nashville,TN,37203,US
9158,Plantation,FL,33317,US
9159,,,,
9160,,,,
9161,Toronto,ON,M7A 2C7,CA
9162,,,,
9163,Burlington,NC,27215,US
9164,,,,
9165,Crestline,CA,92325,US
9166,Darmstadt,HE,,DE
9167,Yeppoon,QLD,4703,AU
9168,Columbus,OH,43215,US
9169,Lafayette,LA,,US
9170,Chennai,TN,600004,IN
9171,Minneapolis,MN,55409,US
9172,Tavernes de la Valldigna,Valencian Community,46760,ES
9173,,,,
9174,Newburg,MD,20664,US
9175,Andover,Hampshire,SP10 1BH,GB
9176,Overland Park,KS,66212,US
9177,Paddington,NSW,2021,AU
9178,Toronto,Ontario,M5V1J6,CA
9179,Concord,MA,1742,US
9180,Newark,CA,,US
9181,Toronto,ON,,CA
9182,Greenbelt,MD,20770,US
9183,Washington,DC,20001,US
9184,Troy,AL,,US
9185,Chandler,AZ,85226,US
9186,,,VA,
9187,,,CB3 9DP,
9188,Saint Cloud,MN,56303,US
9189,1020,Vienna,,AT
9190,Huntington,New York,,US
9191,Corvallis,OR,97333,US
9192,Houston,TX,,US
9193, Fredonia,KS,,US
9194,Birmingham,AL,35223,US
9195,San Diego,CA,92101,US
9196,Roscommon,MI,48653,US
9197,Greenfield,IN,46140,US
9198,Augusta,GA,30901,US
9199,Kuala Lumpur,Kuala Lumpur,,MY
9200,Louisville,KY,,US
9201,,,,
9202,Sunnyvale,CA,94087,US
9203,Indianapolis,IN,46204,US
9204,Muscatine,IA,52761,US
9205,Vancouver,British Columbia,V6E 3V7,CA
9206,Brentwood,NY,11001,US
9207,Baiana,Lombardia,25040,IT
9208,Cleves,OH,45002,US
9209,Milwaukee,WI,53213,US
9210,Yukon,OK,73099,US
9211,Augusta,KS,67010,US
9212,London,,E14 8HH,GB
9213,Brooklyn,,11217,US
9214,Solihull,England,B91 3DG,GB
9215,,,,TD
9216,Bowling Green,KY,42101,US
9217,,,FLORIDA,
9218,Paris,IDF,75008,FR
9219,Decatur,GA,30030,US
9220,Charlotte,NC,28202,US
9221,Edinburgh,#NAME?,EH2 2ER,GB
9222,Boulder,CO,80304,US
9223,Raleigh,NC,27609,US
9224,Sydney,NSW,,AU
9225,North Little Rock,AR,72114,US
9226,Toronto,ON,M5V 2W6,CA
9227,Chattanooga,TN,,US
9228,Charlotte,NC,28217,US
9229,Philadelphia,PA,19132,US
9230,Gladstone,OR,97027,US
9231,Palermo,Italia,90128,IT
9232,Bensalem,PA,19020,US
9233,Santa Clara,CA,95051,US
9234,Los Angeles,CA,90028,US
9235,Wheaton,IL,,US
9236,"Vasastan, Stockholm",,,SE
9237,Enfield,England,,GB
9238,Puyallup,WA,,US
9239,Varsity Lakes,QLD,4227,AU
9240,Chorley,,PR7 1DY,GB
9241,Las Vegas Nv,,89146,
9242,,,,
9243,,,,
9244,Brooklyn,NY,11201,US
9245,Dallas,TX,,US
9246,"Accra,",,233,
9247,Mexico City,D.F.,6600,MX
9248,Darlinghurst,NSW,2010,AU
9249,PRICE REFLECTS DISCOUNT,,,
9250,Oklahoma City,OK,73142,US
9251,Universal City,TX,78148,US
9252,Glasgow,Lanarkshire,G3 8LU,GB
9253,Wappingers Falls,NY,12590,US
9254,Memphis,TN,38120,US
9255,,,22046,
9256,Paris,IDF,75001,FR
9257,Ashburn,VA,,US
9258,Saint Louis,MO,63101,US
9259,,,,
9260,,,,
9261,Rochester,NY,14607,US
9262,Detroit,MI,48221,US
9263,"RBS Conference Centre, Gogarburn",Edinburgh,EH12 9BH,GB
9264,Cedar Hill,TX,75104,US
9265,Las Vegas,NV,,US
9266,,,,
9267,Doha,Ad Dawhah,Qatar,QA
9268,Austin,TX,,US
9269,Richfield,UT,84701,US
9270,Morristown,NJ,,US
9271,,,,
9272,Brooklyn,NY,11222,US
9273,Vancouver,BC,V5Y 0C2,CA
9274,Atlanta,GA,30316,US
9275,Waco,,76706,US
9276,Grand Rapids,MI,49503,US
9277,,,WC1H 9EU,GB
9278,,,,
9279,Burnley,Lancs,BB11,GB
9280,Reading,PA,19603,US
9281,San Francisco,,94127,CA
9282,Delft,Zuid Holland,2613 EM,NL
9283,,,,
9284,Vaughan,ON,L4H 0R2,CA
9285,Castlebar,Mayo,,IE
9286,Tallahassee,FL,32301,US
9287,Greenville,SC,29615,US
9288,Austin,TX,TX  78701,US
9289,Tyler,TX,75709,US
9290,,,,
9291,San Juan Capistrano,CA,92675,US
9292,Evansville,IN,47711,US
9293,Miami,FL,,US
9294,,,,
9295,London,London,EC4Y 1AA,GB
9296,,,,
9297,Surrey,British Columbia,V4N 0J4,CA
9298,Los Gatos,CA,,US
9299,Campbell,CA,95008,US
9300,,,,
9301,Bundamab,,4304,
9302,Memphis,TN,38018,US
9303,Venice,CA,90291,US
9304,Stillwater,OK,74074,US
9305,London,London,E8 3DY,GB
9306,Washington,DC,20036,US
9307,London,England,WC1H,GB
9308,Kloten,Zurich,8302,CH
9309,St. Catharines,ON,,CA
9310,San Francisco,CA,,US
9311,Pisa,Toscana,,IT
9312,,,,
9313,New Orleans,LA,70130,US
9314,Aurora,ON,L4G 3V7,CA
9315,San Francisco,CA,94104,US
9316,,,,IN
9317,Biel,BE,2500,CH
9318,Oldham,England,OL1,GB
9319,Montgomery,NY,12549,US
9320,Simcoe,Ontario,N3Y 4K3,CA
9321,,,,
9322,Boston,MA,2108,US
9323,Driffield,York,YO25 9AF,GB
9324,Toronto,ON,M4K 1P5,CA
9325,Dallas,TX,75204,US
9326,Malvern,PA,19355,US
9327,,,,
9328,,,,US
9329,Brookline,MA,2467,US
9330,Kelowna,British Columbia,V1Y 9P3,CA
9331,Holmfirth,West Yorkshire,HD9 2JW,GB
9332,,,,
9333,,,,
9334,Singapore,Singapore,,SG
9335,Ridgeland,MS,39157,US
9336,Jacksonville,FL,32218,US
9337,,,,
9338,New Bedford,MA,2740,US
9339,Orlando,FL,32837,US
9340,,,,
9341,Meridian Idaho,,83642,
9342,Louisville,KY,40202,US
9343,Las Vegas,NV,89109,US
9344,Port Charlotte,FL,,US
9345,Charlotte,NC,NC 28269,US
9346,San Francisco,CA,94111,US
9347,,,,
9348,Eindhoven,NB,5652,NL
9349,Driggs,ID,83422,US
9350,,,40060,
9351,Oswaldtwistle,Lancashire,BB5 3HZ,GB
9352,Bridgewater,MA,,US
9353,Atlanta,GA,30310,US
9354,Chicago Heights,IL,60411,US
9355,,,,
9356,,,,
9357,Melbourne,FLORIDA 32901,,US
9358,Jefferson City,MO,65101,US
9359,Rockford,IL,61103,US
9360,,,,
9361,New York,NY,10016,US
9362,Singapore,,229573,SG
9363,Houston,TX,77002,US
9364,,,80237,US
9365,"Newark, NJ",NJ,7102,US
9366,Newport,KY,41071,US
9367,New York,NY,,NO
9368,Santa Ana,CA,92701,US
9369,All Over,Fl,32801,
9370,Surry Hills,NSW,2010,AU
9371,Memphis,TN,38115,US
9372,Naples,FL,34109,US
9373,La Défense,Ile De France,92044,FR
9374,Fall River,MA  ,2720,US
9375,Farmington,CT,6032,US
9376,Louisville,KY,40206,US
9377,Machesney Park,IL,61115,US
9378,Kuala Lumpur,Kuala Lumpur,52100,MY
9379,Platteville,WI,53818,US
9380,Washington,DC,,US
9381,Houston,TX,77088,US
9382,Washington,DC,20017,US
